,land,barr,mort,mcrun,A,He,Ho,Fis,Dps,Gst,Gstp,Djost
240,ibd1,750,50,4,8.7,0.763525313,0.72875,0.046880977,0.08295977,0.024836259,0.133499099,0.030116685
241,ibd1,750,50,5,8.1,0.684081641,0.647,0.056427352,0.093796296,0.023957318,0.087711717,0.01825517
242,ibd1,750,50,6,8.5,0.652325859,0.626625,0.037163118,0.087926471,0.023772647,0.060458401,0.011024237
243,ibd1,750,50,7,9.5,0.730027422,0.68,0.065746105,0.069039474,0.038753258,0.134161846,0.029169156
244,ibd1,750,50,8,8.9,0.708399141,0.664,0.061441293,0.07636236,0.034151055,0.111126007,0.019810474
245,ibd1,750,50,9,9.4,0.720099436,0.687734668,0.045596505,0.07724734,0.025952695,0.077920542,0.017581055
246,ibd1,750,75,0,9.1,0.759749063,0.70125,0.077467921,0.066195055,0.044582613,0.215177311,0.048401176
247,ibd1,750,75,1,8.2,0.640762031,0.601125,0.062632015,0.090487805,0.030666565,0.057945763,0.00961645
248,ibd1,750,75,2,9,0.706671953,0.64375,0.092086288,0.073291667,0.045358728,0.168767586,0.035441238
249,ibd1,750,75,3,8.8,0.679788438,0.65025,0.044200386,0.078721591,0.034069966,0.095576617,0.019174434
250,ibd1,750,75,4,8.4,0.666217891,0.60975,0.081309035,0.077053571,0.059093695,0.177985086,0.036119691
251,ibd1,750,75,5,8.4,0.687824453,0.631875,0.081959544,0.077916667,0.057216087,0.106652181,0.022486759
252,ibd1,750,75,6,8.2,0.700403359,0.65025,0.069957617,0.074359756,0.055457743,0.218161107,0.044480688
253,ibd1,750,75,7,8.8,0.719031763,0.659371069,0.084449767,0.073494318,0.050126033,0.176572526,0.037364954
254,ibd1,750,75,8,8.9,0.738216484,0.684,0.072291266,0.074143258,0.041742924,0.183326524,0.0396555
255,ibd1,750,75,9,8.9,0.738322188,0.697125,0.055763029,0.070421348,0.043467119,0.217271471,0.04654041
256,ibd1,750,100,0,8.9,0.684107031,0.538625,0.215394724,0.039129213,0.187734392,0.356306398,0.060658713
257,ibd1,750,100,1,8.7,0.683706406,0.559375,0.180135921,0.046020115,0.154319686,0.319864475,0.067211103
258,ibd1,750,100,2,8.8,0.741711094,0.57775,0.222178154,0.031946023,0.192536998,0.568283141,0.129405837
259,ibd1,750,100,3,9.1,0.740898354,0.559574468,0.246184382,0.025054945,0.218065945,0.732362609,0.168897206
260,ibd1,750,100,4,8.7,0.656931953,0.44175,0.320530743,0.025158046,0.309948433,0.656126971,0.137439602
261,ibd1,750,100,5,8.5,0.741482266,0.629375,0.144906824,0.045882353,0.12613863,0.297018945,0.050800353
262,ibd1,750,100,6,8.9,0.696711406,0.567125,0.182390137,0.039101124,0.169036852,0.518578794,0.110202971
263,ibd1,750,100,7,8.4,0.706266328,0.5675,0.193432269,0.044270833,0.164181193,0.300972055,0.05668741
264,ibd1,750,100,8,8.8,0.764291016,0.595375,0.220886182,0.0278125,0.184370574,0.759557875,0.17712017
265,ibd1,750,100,9,8.8,0.74700049,0.576942356,0.233442533,0.026178977,0.225523042,0.739159729,0.172652215
266,ibd1,1500,0,0,8.8,0.711269766,0.689125,0.029938817,0.087357955,0.020380115,0.038423761,0.009559492
267,ibd1,1500,0,1,8.5,0.65304125,0.621125,0.051738818,0.086455882,0.029524247,0.057408789,0.010598378
268,ibd1,1500,0,2,8.4,0.659694141,0.630625,0.0448487,0.087723214,0.027295577,0.053281635,0.011044267
269,ibd1,1500,0,3,9,0.698184766,0.6565,0.060141332,0.080666667,0.028599689,0.075569959,0.016568647
270,ibd1,1500,0,4,8.2,0.699705703,0.639625,0.085940239,0.085792683,0.036906098,0.112030318,0.023152825
271,ibd1,1500,0,5,9.1,0.641381563,0.621625,0.029917954,0.085068681,0.020968415,0.048335033,0.010125416
272,ibd1,1500,0,6,9,0.726598878,0.692490613,0.045061727,0.085791667,0.019365389,0.012925778,0.003885581
273,ibd1,1500,0,7,8.9,0.713265625,0.686875,0.034939031,0.078651685,0.028802509,0.103346498,0.020505109
274,ibd1,1500,0,8,9,0.727264766,0.681625,0.061655356,0.081291667,0.023693292,0.106880046,0.022458737
275,ibd1,1500,0,9,9.1,0.738127813,0.713,0.033409503,0.082541209,0.019722793,0.037799384,0.009568802
276,ibd1,1500,25,0,9.1,0.687747891,0.664875,0.031737509,0.084642857,0.021112399,0.062577027,0.011983138
277,ibd1,1500,25,1,8.1,0.669863125,0.629625,0.060610684,0.089182099,0.029410215,0.073309818,0.01483026
278,ibd1,1500,25,2,8.7,0.725892738,0.680600751,0.061557786,0.081637931,0.028459279,0.063649389,0.01447114
279,ibd1,1500,25,3,8.6,0.67537,0.6475,0.03970349,0.089098837,0.022028013,0.051716043,0.010879482
280,ibd1,1500,25,4,8.8,0.737483962,0.68770389,0.067267262,0.078167614,0.031468947,0.124932148,0.027682146
281,ibd1,1500,25,5,8.8,0.603179063,0.57175,0.048702135,0.087840909,0.021814614,0.038310426,0.006546818
282,ibd1,1500,25,6,8.7,0.720197109,0.683,0.052028288,0.085890805,0.01980384,0.086325606,0.018955708
283,ibd1,1500,25,7,8.4,0.690734297,0.655,0.050566464,0.08702381,0.028536239,0.120552046,0.025022384
284,ibd1,1500,25,8,8.8,0.750650234,0.715,0.046528223,0.079559659,0.03113717,0.096084725,0.021926812
285,ibd1,1500,25,9,8.5,0.652105391,0.61625,0.051330878,0.087808824,0.035581339,0.024105791,0.005070448
286,ibd1,1500,50,0,9.5,0.694518594,0.650625,0.065305067,0.068381579,0.051805835,0.148921897,0.031468925
287,ibd1,1500,50,1,8.8,0.67390375,0.64325,0.044614542,0.083977273,0.025266373,0.047863796,0.009920577
288,ibd1,1500,50,2,9.2,0.746950938,0.714625,0.041787467,0.074836957,0.029472941,0.169450522,0.036958021
289,ibd1,1500,50,3,8.4,0.746087266,0.70675,0.052269601,0.077232143,0.040152427,0.174883666,0.038619986
290,ibd1,1500,50,4,8.4,0.731616953,0.690875,0.055638785,0.08078869,0.034643893,0.093556134,0.018530963
291,ibd1,1500,50,5,8.9,0.68528,0.632875,0.076445848,0.076067416,0.043465678,0.144025442,0.029454642
292,ibd1,1500,50,6,8.8,0.728423516,0.675625,0.074778597,0.069730114,0.050696934,0.230290247,0.049577195
293,ibd1,1500,50,7,9.1,0.688100234,0.649875,0.056662244,0.078365385,0.036282429,0.095925927,0.016972188
294,ibd1,1500,50,8,9,0.713246563,0.6805,0.04538699,0.079902778,0.028898813,0.104457304,0.020460288
295,ibd1,1500,50,9,9.3,0.665887976,0.621902378,0.069003837,0.073185484,0.040834741,0.037390045,0.004203624
296,ibd1,1500,75,0,9.2,0.730538203,0.668375,0.083380252,0.065910326,0.054695627,0.165421932,0.03496524
297,ibd1,1500,75,1,8.7,0.650403594,0.6045,0.066689766,0.076336207,0.050119933,0.10512929,0.01948585
298,ibd1,1500,75,2,9.2,0.725173203,0.676875,0.064855044,0.068940217,0.049545751,0.168006038,0.034498623
299,ibd1,1500,75,3,8.6,0.694267578,0.62575,0.095702715,0.064462209,0.085403651,0.048966073,0.011599316
300,ibd1,1500,75,4,9,0.695487422,0.63375,0.090426497,0.072194444,0.04212015,0.152463401,0.032203501
301,ibd1,1500,75,5,8.5,0.653882109,0.61225,0.057376732,0.080779412,0.044864423,0.111843762,0.000613804
302,ibd1,1500,75,6,8.9,0.731428594,0.675375,0.077125932,0.067106742,0.066187553,0.140095203,0.031328174
303,ibd1,1500,75,7,8.3,0.670148621,0.599499374,0.10084417,0.071159639,0.084747015,0.146932382,0.029529502
304,ibd1,1500,75,8,9.4,0.728383281,0.6615,0.092726706,0.062180851,0.064549401,0.229361816,0.049761198
305,ibd1,1500,75,9,8.7,0.694722578,0.61,0.119246772,0.062758621,0.087463261,0.16805314,0.034078289
306,ibd1,1500,100,0,8.9,0.708891797,0.559,0.212503845,0.034648876,0.19365193,0.570137508,0.124071786
307,ibd1,1500,100,1,8.7,0.679579297,0.537,0.201131988,0.043908046,0.185747647,0.252017308,0.049726152
308,ibd1,1500,100,2,8.6,0.659433984,0.54875,0.160788394,0.048837209,0.138817488,0.363532714,0.067945859
309,ibd1,1500,100,3,8.5,0.722763281,0.6115,0.148056636,0.046264706,0.136593684,0.384489097,0.078305861
310,ibd1,1500,100,4,9,0.723412109,0.58975,0.182547476,0.036194444,0.166842991,0.493792982,0.10696748
311,ibd1,1500,100,5,8.7,0.703601341,0.623654568,0.113262799,0.056178161,0.100397811,0.300200976,0.062157093
312,ibd1,1500,100,6,9.2,0.748589453,0.623125,0.175130738,0.038084239,0.145069,0.576120215,0.130205382
313,ibd1,1500,100,7,9,0.711898203,0.60575,0.147913835,0.048986111,0.131087105,0.288396578,0.061367024
314,ibd1,1500,100,8,9,0.730898047,0.6025,0.173661177,0.041388889,0.155080135,0.436865317,0.09605892
315,ibd1,1500,100,9,9.2,0.702823906,0.58325,0.171375839,0.043831522,0.151408991,0.396171504,0.084056887
316,ibd1,2250,0,0,8.9,0.702852188,0.637125,0.090703646,0.063820225,0.079618182,0.217569467,0.044596909
317,ibd1,2250,0,1,9.1,0.725857813,0.656875,0.096555296,0.060343407,0.0777187,0.104479262,0.024892385
318,ibd1,2250,0,2,9,0.693703984,0.649625,0.062702946,0.069083333,0.056809626,0.129782868,0.025213504
319,ibd1,2250,0,3,9.3,0.731208203,0.654,0.101405518,0.058293011,0.079442886,0.254153507,0.051627279
320,ibd1,2250,0,4,9.1,0.68697112,0.623153942,0.091835418,0.065796703,0.066762924,0.149768633,0.030425962
321,ibd1,2250,0,5,8.7,0.690389063,0.60925,0.116731897,0.067902299,0.071068124,0.190673649,0.038670868
322,ibd1,2250,0,6,9,0.760448359,0.677375,0.109697431,0.052555556,0.093493278,0.384816314,0.084487247
323,ibd1,2250,0,7,8.7,0.737109531,0.66225,0.100976838,0.060244253,0.070021461,0.249384697,0.052303558
324,ibd1,2250,0,8,8.8,0.683373047,0.623625,0.085870302,0.067514205,0.063881097,0.058610906,0.009067152
325,ibd1,2250,0,9,8.6,0.736881719,0.639125,0.132510362,0.054898256,0.102289287,0.397278323,0.087875594
326,ibd1,2250,25,0,8.6,0.739267266,0.64275,0.130508401,0.050043605,0.108592888,0.463435266,0.101250497
327,ibd1,2250,25,1,9.5,0.691048828,0.610375,0.119631156,0.052710526,0.090400028,0.392827337,0.078038078
328,ibd1,2250,25,2,9.3,0.742062188,0.66525,0.102718043,0.054704301,0.068842381,0.262516301,0.05471077
329,ibd1,2250,25,3,8.3,0.726839688,0.659375,0.091627653,0.065737952,0.075035962,0.21157573,0.044673795
330,ibd1,2250,25,4,8.8,0.7436175,0.66875,0.098624376,0.061065341,0.07219297,0.218807296,0.047916847
331,ibd1,2250,25,5,8.8,0.64410375,0.59,0.087698502,0.07046875,0.063524432,0.159733647,0.030154698
332,ibd1,2250,25,6,8.5,0.667484141,0.592375,0.103498396,0.064323529,0.098047446,0.196596705,0.029051918
333,ibd1,2250,25,7,8.4,0.691364688,0.59875,0.132199585,0.062604167,0.104856793,0.326176448,0.068342801
334,ibd1,2250,25,8,9,0.715692422,0.638375,0.108171764,0.061791667,0.079499756,0.265753979,0.055700669
335,ibd1,2250,25,9,9.3,0.735024844,0.656,0.103528845,0.059879032,0.07583611,0.107596752,0.020113381
336,ibd1,2250,50,0,9,0.678332891,0.605375,0.107572342,0.067513889,0.062635229,0.057115919,0.013477495
337,ibd1,2250,50,1,8.4,0.729519219,0.61675,0.158245278,0.046145833,0.128075195,0.542616678,0.120514233
338,ibd1,2250,50,2,8.5,0.691008906,0.597375,0.133725428,0.054235294,0.126077973,0.231642508,0.043173769
339,ibd1,2250,50,3,7.8,0.657271484,0.561875,0.147824141,0.063830128,0.125944605,0.341204427,0.069016787
340,ibd1,2250,50,4,8.3,0.663089922,0.60125,0.093475066,0.066009036,0.074277079,0.216528572,0.035992347
341,ibd1,2250,50,5,8.7,0.670231016,0.57525,0.128361947,0.06091954,0.099575429,0.103447934,0.018918047
342,ibd1,2250,50,6,9.1,0.733200313,0.633625,0.133728904,0.053736264,0.099590718,0.255707423,0.052212454
343,ibd1,2250,50,7,9.3,0.713040234,0.62925,0.11644217,0.053575269,0.097422363,0.29481815,0.061304178
344,ibd1,2250,50,8,9,0.698199297,0.6105,0.122104662,0.057958333,0.089567355,0.147160846,0.022950969
345,ibd1,2250,50,9,9.2,0.696687344,0.614125,0.117242415,0.052554348,0.09581353,0.256534014,0.049816866
346,ibd1,2250,75,0,9.3,0.738950625,0.60725,0.183175893,0.040806452,0.138540711,0.581478759,0.129929111
347,ibd1,2250,75,1,9.1,0.725724063,0.645625,0.110007875,0.056428571,0.08054139,0.212704554,0.048158061
348,ibd1,2250,75,2,9.1,0.703209844,0.59325,0.155676995,0.049931319,0.107596389,0.364785975,0.076031154
349,ibd1,2250,75,3,8.7,0.73350125,0.607875,0.172568608,0.040517241,0.156992916,0.620217742,0.138115075
350,ibd1,2250,75,4,9.2,0.680585078,0.60725,0.103409509,0.055543478,0.08966286,0.28945609,0.05790971
351,ibd1,2250,75,5,8.5,0.663915781,0.551875,0.175361657,0.058955882,0.127671549,0.242291166,0.036543434
352,ibd1,2250,75,6,9,0.77952125,0.655125,0.160962496,0.042,0.118648368,0.543765569,0.125224184
353,ibd1,2250,75,7,8.8,0.721100703,0.60125,0.179821625,0.047400568,0.135023866,0.484323386,0.107073899
354,ibd1,2250,75,8,9.3,0.698115625,0.595125,0.147992049,0.046948925,0.118468738,0.304442033,0.059814084
355,ibd1,2250,75,9,8.4,0.731969766,0.612375,0.1660436,0.049821429,0.130938267,0.46452626,0.102087425
356,ibd1,2250,100,0,9,0.646284531,0.531375,0.167691388,0.047236111,0.157433466,0.299574031,0.056068486
357,ibd1,2250,100,1,8.8,0.713191563,0.562375,0.208109486,0.036846591,0.179388738,0.52122815,0.1088128
358,ibd1,2250,100,2,8.7,0.666916094,0.5105,0.227503288,0.03545977,0.217595167,0.428409002,0.083983814
359,ibd1,2250,100,3,8.6,0.685454297,0.548125,0.194167337,0.040625,0.180006796,0.297427637,0.051334075
360,ibd1,2250,100,4,9.2,0.673705781,0.533625,0.203789941,0.038125,0.193128719,0.262178469,0.041156264
361,ibd1,2250,100,5,8.8,0.736880156,0.58,0.215722245,0.029019886,0.197316858,0.651351818,0.148661209
362,ibd1,2250,100,6,8.3,0.741952422,0.62875,0.152821888,0.040843373,0.143505507,0.485642975,0.106076952
363,ibd1,2250,100,7,9.5,0.711582646,0.56281407,0.208313947,0.029697368,0.189077268,0.564045707,0.107447539
364,ibd1,2250,100,8,8.5,0.69575126,0.550312891,0.205308403,0.040911765,0.189968384,0.513033245,0.106934154
365,ibd1,2250,100,9,8.8,0.726612422,0.576,0.205047752,0.033522727,0.180520139,0.492350891,0.107829455
366,ibd1,3000,0,0,9.2,0.717547344,0.60325,0.152828936,0.041684783,0.147993758,0.185813577,0.031649826
367,ibd1,3000,0,1,8.6,0.734764375,0.631375,0.136633695,0.046627907,0.116656304,0.348305464,0.071215903
368,ibd1,3000,0,2,8.8,0.743523516,0.591625,0.205866734,0.031803977,0.182920293,0.648771297,0.144730962
369,ibd1,3000,0,3,9.4,0.675225703,0.537125,0.202377016,0.03918883,0.189570256,0.190990365,0.025650204
370,ibd1,3000,0,4,9.1,0.718643125,0.579,0.1980275,0.036895604,0.165301213,0.534818379,0.117438651
371,ibd1,3000,0,5,9,0.724900625,0.571125,0.213626992,0.033097222,0.182189458,0.532726792,0.116344527
372,ibd1,3000,0,6,9.5,0.72780125,0.586,0.188914119,0.035894737,0.161981399,0.264444086,0.055195394
373,ibd1,3000,0,7,8.6,0.748676875,0.61625,0.174072754,0.037034884,0.154380921,0.519554585,0.113857994
374,ibd1,3000,0,8,9.7,0.687934141,0.536875,0.209571539,0.033530928,0.199486971,0.355022986,0.065753253
375,ibd1,3000,0,9,8.5,0.650974375,0.554875,0.15173155,0.057985294,0.122939759,0.266967328,0.049837622
376,ibd1,3000,25,0,8.7,0.681587591,0.568710889,0.161802293,0.051020115,0.131545928,0.305956207,0.06281686
377,ibd1,3000,25,1,8.5,0.71983,0.61175,0.140190802,0.046470588,0.126030379,0.144322883,0.016637363
378,ibd1,3000,25,2,9.3,0.695975078,0.57425,0.171228609,0.043319892,0.145770373,0.220837732,0.040384206
379,ibd1,3000,25,3,8.7,0.703525313,0.569125,0.187788058,0.040301724,0.1779506,0.471792338,0.100835242
380,ibd1,3000,25,4,8.7,0.640635547,0.53325,0.157470422,0.053390805,0.141474475,0.254981528,0.042159071
381,ibd1,3000,25,5,8.7,0.665380938,0.548625,0.171125888,0.050201149,0.159620012,0.253440489,0.051763018
382,ibd1,3000,25,6,8.8,0.696816641,0.581625,0.15667642,0.052414773,0.134415766,0.117062099,0.020051163
383,ibd1,3000,25,7,9.3,0.722634453,0.58925,0.185073521,0.038803763,0.161486355,0.515959999,0.111070096
384,ibd1,3000,25,8,9.4,0.766938984,0.654625,0.14784495,0.044481383,0.113508987,0.370184586,0.084994913
385,ibd1,3000,25,9,9,0.718405859,0.594875,0.167057471,0.039347222,0.160017701,0.306539496,0.061274787
386,ibd1,3000,50,0,9.3,0.737361406,0.6125,0.170906977,0.038037634,0.147330237,0.592235393,0.132752371
387,ibd1,3000,50,1,8.6,0.742219297,0.593875,0.2123994,0.036744186,0.165647341,0.610987856,0.138822267
388,ibd1,3000,50,2,9.3,0.760345469,0.595625,0.217176883,0.024798387,0.19395019,0.650676131,0.149452178
389,ibd1,3000,50,3,8.9,0.736174629,0.572020075,0.225426503,0.028258427,0.198033542,0.509341736,0.109421068
390,ibd1,3000,50,4,9.2,0.734413281,0.587125,0.20176769,0.032622283,0.160877332,0.645132345,0.145063572
391,ibd1,3000,50,5,9.1,0.6612,0.539625,0.170349918,0.044505495,0.160512607,0.102660069,0.008778366
392,ibd1,3000,50,6,8.8,0.746026328,0.60025,0.19715402,0.036434659,0.16397149,0.608678681,0.139171579
393,ibd1,3000,50,7,9.1,0.726484141,0.58025,0.20974271,0.034162088,0.175325239,0.534728893,0.117053852
394,ibd1,3000,50,8,9,0.743858984,0.58725,0.208157761,0.030416667,0.193207968,0.619452181,0.137083521
395,ibd1,3000,50,9,9,0.742296406,0.606875,0.182022503,0.038847222,0.147472432,0.528193828,0.117533228
396,ibd1,3000,75,0,9.3,0.715639609,0.58875,0.171405882,0.03811828,0.155691986,0.205015302,0.034373857
397,ibd1,3000,75,1,9.1,0.688350391,0.600875,0.125324961,0.051167582,0.114246533,0.304813113,0.061763097
398,ibd1,3000,75,2,8.9,0.754524375,0.605875,0.195982563,0.037331461,0.158762355,0.486501642,0.108644474
399,ibd1,3000,75,3,9.2,0.680222031,0.4875,0.284488457,0.025040761,0.270004743,0.498625497,0.095004711
400,ibd1,3000,75,4,9,0.70904,0.613375,0.136123897,0.049361111,0.106726079,0.339067964,0.067339807
401,ibd1,3000,75,5,8.5,0.755848828,0.59125,0.223105365,0.026941176,0.197240844,0.695920752,0.161261713
402,ibd1,3000,75,6,8.7,0.740424531,0.60775,0.180362031,0.038218391,0.155752627,0.461788064,0.102132556
403,ibd1,3000,75,7,9.1,0.728454531,0.629875,0.13311338,0.050535714,0.109218454,0.315538002,0.067687363
404,ibd1,3000,75,8,8.9,0.738576537,0.573216521,0.223621078,0.027907303,0.203401085,0.627440909,0.139875491
405,ibd1,3000,75,9,8.8,0.735826698,0.593491865,0.192682034,0.036505682,0.183104575,0.304818417,0.068663232
406,ibd1,3000,100,0,9.2,0.745881797,0.59375,0.203298621,0.031182065,0.175450329,0.519182125,0.117261933
407,ibd1,3000,100,1,9.3,0.743664063,0.61725,0.172608898,0.035389785,0.151072853,0.59115206,0.131081747
408,ibd1,3000,100,2,8.7,0.735436172,0.587125,0.203862168,0.038218391,0.170872699,0.602208571,0.135360629
409,ibd1,3000,100,3,8.8,0.689498125,0.574625,0.161495457,0.049090909,0.150195929,0.229234417,0.043974516
410,ibd1,3000,100,4,8.7,0.706375156,0.589,0.1643139,0.042758621,0.147768885,0.400612712,0.079759352
411,ibd1,3000,100,5,8.5,0.676114453,0.554875,0.178030355,0.047147059,0.160853552,0.444798964,0.091279489
412,ibd1,3000,100,6,9.5,0.735864922,0.620875,0.154140078,0.037907895,0.134869143,0.49772021,0.107726387
413,ibd1,3000,100,7,8.9,0.690291055,0.55281602,0.197115169,0.039606742,0.178347361,0.368856237,0.062861271
414,ibd1,3000,100,8,8.8,0.737265547,0.556875,0.251703225,0.028380682,0.219319917,0.754963848,0.174899341
415,ibd1,3000,100,9,9.5,0.737697754,0.608291457,0.17878342,0.039934211,0.1449001,0.469536107,0.103274115
416,ibr20,0,0,0,8.3,0.639559021,0.590909091,0.074939949,0.089307229,0.030340939,0.087396146,0.015770359
417,ibr20,0,0,1,9.1,0.62778188,0.576787955,0.080484455,0.085837912,0.018469274,0.042940592,0.006936508
418,ibr20,0,0,2,9.1,0.741740865,0.691478697,0.067057451,0.080508242,0.023053665,0.093604281,0.019938296
419,ibr20,0,0,3,8.7,0.65404119,0.603003755,0.078532446,0.086479885,0.0263575,0.082257389,0.016541328
420,ibr20,0,0,4,9.1,0.747189733,0.689607098,0.076893514,0.076978022,0.0270927,0.106374325,0.023463414
421,ibr20,0,0,5,8.6,0.713279204,0.666290727,0.06560375,0.085276163,0.026873147,0.088073812,0.018714672
422,ibr20,0,0,6,8.4,0.654728535,0.6160401,0.058223029,0.089107143,0.022900866,0.060538275,0.011228504
423,ibr20,0,0,7,9.1,0.723525496,0.671589487,0.071148811,0.078695055,0.027255818,0.112108873,0.024796773
424,ibr20,0,0,8,8.4,0.66955,0.6185,0.075539597,0.091636905,0.025482579,0.051040815,0.010646308
425,ibr20,0,0,9,9.3,0.616590859,0.57575,0.069183821,0.086908602,0.014061468,0.034116434,0.006613101
426,ibr20,0,25,0,9,0.715176983,0.663590392,0.071058016,0.079277778,0.025859907,0.109355803,0.023168818
427,ibr20,0,25,1,8.4,0.714196876,0.641051314,0.100872503,0.083139881,0.035220715,0.099907577,0.021167653
428,ibr20,0,25,2,8.7,0.731306953,0.696875,0.045067689,0.083405172,0.022208938,0.057224891,0.011876746
429,ibr20,0,25,3,8.9,0.742482311,0.703003755,0.052737895,0.086432584,0.019177107,0.081020203,0.018503489
430,ibr20,0,25,4,9,0.720843226,0.674686717,0.065288997,0.081125,0.024440887,0.11319064,0.023288934
431,ibr20,0,25,5,8.9,0.68509543,0.635227273,0.074542835,0.08502809,0.025432923,0.044828576,0.009676856
432,ibr20,0,25,6,8.7,0.732036269,0.676425856,0.074366366,0.080560345,0.029444767,0.116824903,0.024502416
433,ibr20,0,25,7,9.3,0.710579219,0.644875,0.095398004,0.077728495,0.026615824,0.072192435,0.016265341
434,ibr20,0,25,8,8.9,0.730513264,0.675156838,0.077615302,0.077331461,0.031634697,0.132425533,0.028055826
435,ibr20,0,25,9,8.9,0.715825547,0.662125,0.074836645,0.085842697,0.020583458,0.06262962,0.014111003
436,ibr20,0,50,0,9.2,0.734337253,0.67406015,0.082232511,0.068709239,0.053715084,0.140091784,0.031629205
437,ibr20,0,50,1,8.4,0.730193505,0.662012579,0.092023029,0.0821875,0.036763432,0.0726316,0.016571895
438,ibr20,0,50,2,8.6,0.721581731,0.660403531,0.085034922,0.084505814,0.025739791,0.065579293,0.013935774
439,ibr20,0,50,3,9.3,0.707874959,0.642336683,0.091924152,0.073629032,0.035828089,0.125309196,0.025859838
440,ibr20,0,50,4,8.1,0.71386883,0.652080706,0.087093348,0.085462963,0.038642548,0.091294644,0.020078794
441,ibr20,0,50,5,8.3,0.713363772,0.64798995,0.092589289,0.078343373,0.042319944,0.129736823,0.027021833
442,ibr20,0,50,6,8.8,0.668285036,0.599874214,0.10282304,0.074815341,0.048333186,0.056107552,0.011643611
443,ibr20,0,50,7,8.8,0.733445213,0.673400251,0.083144135,0.080227273,0.026679369,0.135930177,0.029992343
444,ibr20,0,50,8,9.1,0.718273519,0.660275689,0.080518927,0.077596154,0.029920583,0.087273269,0.018461244
445,ibr20,0,50,9,9.1,0.719569444,0.648120301,0.098991222,0.071195055,0.042419573,0.202248243,0.043190867
