"","land","barr","mort","mcrun","meann","ngen","m"
"492","ibr20","3000","100","1","796.6","500","0"
"493","ibr20","3000","100","2","796.4","500","0"
"494","ibr20","3000","100","3","796.7","500","0"
"495","ibr20","3000","100","4","796.4","500","0"
"496","ibr20","3000","100","5","796.6","500","0"
"497","ibr20","3000","100","6","796.6","500","0"
"498","ibr20","3000","100","7","796.7","500","0"
"499","ibr20","3000","100","8","796.4","500","0"
"500","ibr20","3000","100","9","796.5","500","0"
"501","ibr21","0000","000","0","797.6","500","0.0354677308157811"
"502","ibr21","0000","000","1","797.5","500","0.0355803017200475"
"503","ibr21","0000","000","2","797.4","500","0.0353964308749544"
"504","ibr21","0000","000","3","797.5","500","0.0350455651953548"
"505","ibr21","0000","000","4","797.4","500","0.0349308087058613"
"506","ibr21","0000","000","5","797.2","500","0.0349965395357763"
"507","ibr21","0000","000","6","797.4","500","0.0349400273620373"
"508","ibr21","0000","000","7","797.4","500","0.0347938095163273"
"509","ibr21","0000","000","8","797.6","500","0.0345346969984079"
"510","ibr21","0000","000","9","797.4","500","0.0350450142993668"
"511","ibr21","0000","025","0","797.1","500","0.0273581249442966"
"512","ibr21","0000","025","1","797.3","500","0.0270755983491497"
"513","ibr21","0000","025","2","797","500","0.0269703857331625"
"514","ibr21","0000","025","3","796.9","500","0.0272649851078195"
"515","ibr21","0000","025","4","797.2","500","0.0273415302516851"
"516","ibr21","0000","025","5","796.9","500","0.0273660948375615"
"517","ibr21","0000","025","6","796.9","500","0.0271938491217263"
"518","ibr21","0000","025","7","797","500","0.0272214718536391"
"519","ibr21","0000","025","8","796.8","500","0.0271589636366585"
"520","ibr21","0000","025","9","796.8","500","0.027237614645653"
"521","ibr21","0000","050","0","796.2","500","0.0191092405426058"
"522","ibr21","0000","050","1","796.2","500","0.0184919853506307"
"523","ibr21","0000","050","2","796","500","0.0190930060180778"
"524","ibr21","0000","050","3","796.5","500","0.018402623335306"
"525","ibr21","0000","050","4","796.3","500","0.0188367032083901"
"526","ibr21","0000","050","5","795.8","500","0.0188826469064898"
"527","ibr21","0000","050","6","796.1","500","0.0190317043600162"
"528","ibr21","0000","050","7","796.1","500","0.0190125284150913"
"529","ibr21","0000","050","8","796","500","0.0188663607001293"
"530","ibr21","0000","050","9","796","500","0.0191049267480607"
"531","ibr21","0000","075","0","794.4","500","0.00979057478031518"
"532","ibr21","0000","075","1","794.4","500","0.00970571318438676"
"533","ibr21","0000","075","2","794.8","500","0.00979166590571863"
"534","ibr21","0000","075","3","793.9","500","0.0097551518036455"
"535","ibr21","0000","075","4","793.8","500","0.00993616497776603"
"536","ibr21","0000","075","5","794.6","500","0.00972023196526583"
"537","ibr21","0000","075","6","794.5","500","0.00953308866275329"
"538","ibr21","0000","075","7","793.8","500","0.00959901849407438"
"539","ibr21","0000","075","8","794.5","500","0.00955207672108806"
"540","ibr21","0000","075","9","794.1","500","0.00970132895048789"
"541","ibr21","0000","100","0","789.7","500","0"
"542","ibr21","0000","100","1","789.4","500","0"
"543","ibr21","0000","100","2","790","500","0"
"544","ibr21","0000","100","3","788.5","500","0"
"545","ibr21","0000","100","4","790.1","500","0"
"546","ibr21","0000","100","5","789.6","500","0"
"547","ibr21","0000","100","6","789.7","500","0"
"548","ibr21","0000","100","7","789.1","500","0"
"549","ibr21","0000","100","8","790.2","500","0"
"550","ibr21","0000","100","9","790.3","500","0"
"551","ibr21","0750","000","0","797.1","500","0.0199999210657602"
"552","ibr21","0750","000","1","797.5","500","0.0201364398896842"
"553","ibr21","0750","000","2","797.3","500","0.0198162304255475"
"554","ibr21","0750","000","3","797.4","500","0.019880073088261"
"555","ibr21","0750","000","4","797.1","500","0.0200268551478442"
"556","ibr21","0750","000","5","797.1","500","0.0196643666771015"
"557","ibr21","0750","000","6","797.3","500","0.0195907923541619"
"558","ibr21","0750","000","7","797.3","500","0.0200237185236955"
"559","ibr21","0750","000","8","797.2","500","0.020127162062608"
"560","ibr21","0750","000","9","797.6","500","0.019869266278392"
"561","ibr21","0750","025","0","797.2","500","0.0155896218332132"
"562","ibr21","0750","025","1","796.9","500","0.01525766920401"
"563","ibr21","0750","025","2","797.1","500","0.0153948415831302"
"564","ibr21","0750","025","3","796.7","500","0.0150506685709521"
"565","ibr21","0750","025","4","797.2","500","0.0154139831530798"
"566","ibr21","0750","025","5","797.4","500","0.015507489374974"
"567","ibr21","0750","025","6","797","500","0.01570814307491"
"568","ibr21","0750","025","7","797","500","0.0155195372879739"
"569","ibr21","0750","025","8","796.7","500","0.0153240987256734"
"570","ibr21","0750","025","9","797.1","500","0.0154423715458502"
"571","ibr21","0750","050","0","796.8","500","0.0107786303742058"
"572","ibr21","0750","050","1","796.8","500","0.010448022504396"
"573","ibr21","0750","050","2","796.3","500","0.0104365107804658"
"574","ibr21","0750","050","3","796.7","500","0.0104531887126124"
"575","ibr21","0750","050","4","796.4","500","0.0106243524278916"
"576","ibr21","0750","050","5","796.6","500","0.0106050710296859"
"577","ibr21","0750","050","6","796.6","500","0.010481645336575"
"578","ibr21","0750","050","7","796.6","500","0.0104800430368461"
"579","ibr21","0750","050","8","796.6","500","0.0106023426496969"
"580","ibr21","0750","050","9","796.7","500","0.0104527315534534"
"581","ibr21","0750","075","0","795.8","500","0.00549791071634404"
"582","ibr21","0750","075","1","795.8","500","0.00555008582307402"
"583","ibr21","0750","075","2","796.2","500","0.00543877707150635"
"584","ibr21","0750","075","3","796.2","500","0.00530153132629184"
"585","ibr21","0750","075","4","796","500","0.00540219659123865"
"586","ibr21","0750","075","5","796.1","500","0.00555478015618945"
"587","ibr21","0750","075","6","795.8","500","0.00563250319022455"
"588","ibr21","0750","075","7","796","500","0.00562715280651031"
"589","ibr21","0750","075","8","796","500","0.00543455496841291"
"590","ibr21","0750","075","9","796.2","500","0.00529115783524542"
"591","ibr21","0750","100","0","794","500","0"
"592","ibr21","0750","100","1","794.4","500","0"
"593","ibr21","0750","100","2","795","500","0"
"594","ibr21","0750","100","3","794.9","500","0"
"595","ibr21","0750","100","4","795","500","0"
"596","ibr21","0750","100","5","794.9","500","0"
"597","ibr21","0750","100","6","794.5","500","0"
"598","ibr21","0750","100","7","794.4","500","0"
"599","ibr21","0750","100","8","795.3","500","0"
"600","ibr21","0750","100","9","795.4","500","0"
"601","ibr21","1500","000","0","796.8","500","0.00692033157974162"
"602","ibr21","1500","000","1","797.2","500","0.00689991159559245"
"603","ibr21","1500","000","2","797","500","0.00694872082277092"
"604","ibr21","1500","000","3","797","500","0.00696796238517948"
"605","ibr21","1500","000","4","797.1","500","0.00686790271208045"
"606","ibr21","1500","000","5","797","500","0.00692887934136526"
"607","ibr21","1500","000","6","797","500","0.00698693421077494"
"608","ibr21","1500","000","7","796.6","500","0.00712265285122331"
"609","ibr21","1500","000","8","797","500","0.00691736858874978"
"610","ibr21","1500","000","9","796.7","500","0.00715151542838686"
"611","ibr21","1500","025","0","796.9","500","0.00527024555101858"
"612","ibr21","1500","025","1","797","500","0.00534018881354216"
"613","ibr21","1500","025","2","796.7","500","0.00522629440655241"
"614","ibr21","1500","025","3","797","500","0.00515191277761937"
"615","ibr21","1500","025","4","796.9","500","0.00542538845604375"
"616","ibr21","1500","025","5","797.1","500","0.00524872489469414"
"617","ibr21","1500","025","6","797.1","500","0.00542653904635452"
"618","ibr21","1500","025","7","797.1","500","0.00519649275009033"
"619","ibr21","1500","025","8","797.3","500","0.00535325978126471"
"620","ibr21","1500","025","9","796.7","500","0.00526159731704511"
"621","ibr21","1500","050","0","796.7","500","0.0037379627077189"
"622","ibr21","1500","050","1","796.5","500","0.00361104463476259"
"623","ibr21","1500","050","2","796.8","500","0.00366988826695478"
"624","ibr21","1500","050","3","796.8","500","0.0038782882428311"
"625","ibr21","1500","050","4","796.7","500","0.0036474815193586"
"626","ibr21","1500","050","5","796.4","500","0.00375479618244201"
"627","ibr21","1500","050","6","796.9","500","0.00369424777954867"
"628","ibr21","1500","050","7","797.2","500","0.0035983433212143"
"629","ibr21","1500","050","8","796.9","500","0.00364728197370739"
"630","ibr21","1500","050","9","796.8","500","0.0035622952544712"
"631","ibr21","1500","075","0","796.4","500","0.00183126959449866"
"632","ibr21","1500","075","1","796.5","500","0.0018156629730891"
"633","ibr21","1500","075","2","796.5","500","0.00184312217578903"
"634","ibr21","1500","075","3","796.5","500","0.00196642218165745"
"635","ibr21","1500","075","4","796.3","500","0.00187637277244186"
"636","ibr21","1500","075","5","796.7","500","0.00184193566832414"
"637","ibr21","1500","075","6","796.6","500","0.0019408556401917"
"638","ibr21","1500","075","7","796.3","500","0.00186906278731883"
"639","ibr21","1500","075","8","796.6","500","0.00191046282664309"
"640","ibr21","1500","075","9","796.6","500","0.0017870308172796"
"641","ibr21","1500","100","0","796.7","500","0"
"642","ibr21","1500","100","1","796.3","500","0"
"643","ibr21","1500","100","2","796.8","500","0"
"644","ibr21","1500","100","3","796.5","500","0"
"645","ibr21","1500","100","4","796.2","500","0"
"646","ibr21","1500","100","5","796.5","500","0"
"647","ibr21","1500","100","6","796.6","500","0"
"648","ibr21","1500","100","7","796.5","500","0"
"649","ibr21","1500","100","8","796","500","0"
"650","ibr21","1500","100","9","796.3","500","0"
"651","ibr21","2250","000","0","796.7","500","0.000898644617903914"
"652","ibr21","2250","000","1","796.4","500","0.000843591035879486"
"653","ibr21","2250","000","2","797","500","0.000898745032684224"
"654","ibr21","2250","000","3","796.8","500","0.000906357303793603"
"655","ibr21","2250","000","4","796.6","500","0.00088888590558629"
"656","ibr21","2250","000","5","797.1","500","0.000797849382930852"
"657","ibr21","2250","000","6","796.7","500","0.000964324644334706"
"658","ibr21","2250","000","7","796.4","500","0.000881785366869001"
"659","ibr21","2250","000","8","796.7","500","0.000901261241465242"
"660","ibr21","2250","000","9","796.7","500","0.000915857951414885"
"661","ibr21","2250","025","0","796.7","500","0.000680429933893111"
"662","ibr21","2250","025","1","796.6","500","0.000625099159886337"
"663","ibr21","2250","025","2","796.6","500","0.000657798548257613"
"664","ibr21","2250","025","3","796.5","500","0.000630392631383662"
"665","ibr21","2250","025","4","796.8","500","0.000777854790057169"
"666","ibr21","2250","025","5","796.7","500","0.000685158175612049"
"667","ibr21","2250","025","6","796.6","500","0.000665243493458453"
"668","ibr21","2250","025","7","796.8","500","0.000742836149178256"
"669","ibr21","2250","025","8","797.1","500","0.000659778794019669"
"670","ibr21","2250","025","9","796.8","500","0.000717825776311576"
"671","ibr21","2250","050","0","796.9","500","0.000459471691795428"
"672","ibr21","2250","050","1","796.8","500","0.000421650047307774"
"673","ibr21","2250","050","2","796.7","500","0.000499533449202628"
"674","ibr21","2250","050","3","796.9","500","0.000489366316565801"
"675","ibr21","2250","050","4","796.8","500","0.000484503958360294"
"676","ibr21","2250","050","5","796.7","500","0.000469286727457338"
"677","ibr21","2250","050","6","796.4","500","0.000464754973048735"
"678","ibr21","2250","050","7","796.9","500","0.000539620574843441"
"679","ibr21","2250","050","8","796.5","500","0.000540017921107171"
"680","ibr21","2250","050","9","796.5","500","0.000439386347147134"
"681","ibr21","2250","075","0","796.4","500","0.000251017004899197"
"682","ibr21","2250","075","1","796.6","500","0.000248657334906038"
"683","ibr21","2250","075","2","796.8","500","0.000223322811061063"
"684","ibr21","2250","075","3","796.6","500","0.000230887286664117"
"685","ibr21","2250","075","4","796.7","500","0.000215876111991952"
"686","ibr21","2250","075","5","796.5","500","0.000231033708519841"
"687","ibr21","2250","075","6","796.8","500","0.000253485393041973"
"688","ibr21","2250","075","7","797.1","500","0.000213290510908464"
"689","ibr21","2250","075","8","797.1","500","0.000210780358442823"
"690","ibr21","2250","075","9","797","500","0.0002659845065074"
"691","ibr21","2250","100","0","796.4","500","0"
"692","ibr21","2250","100","1","796.7","500","0"
"693","ibr21","2250","100","2","796.5","500","0"
"694","ibr21","2250","100","3","796.7","500","0"
"695","ibr21","2250","100","4","796.4","500","0"
"696","ibr21","2250","100","5","796.5","500","0"
"697","ibr21","2250","100","6","796.6","500","0"
"698","ibr21","2250","100","7","796.3","500","0"
"699","ibr21","2250","100","8","797","500","0"
"700","ibr21","2250","100","9","796.8","500","0"
"701","ibr21","3000","000","0","796.3","500","0"
"702","ibr21","3000","000","1","796.9","500","0"
"703","ibr21","3000","000","2","796.9","500","0"
"704","ibr21","3000","000","3","796.9","500","0"
"705","ibr21","3000","000","4","796.7","500","0"
"706","ibr21","3000","000","5","797","500","0"
"707","ibr21","3000","000","6","796.6","500","0"
"708","ibr21","3000","000","7","796.4","500","0"
"709","ibr21","3000","000","8","796.9","500","0"
"710","ibr21","3000","000","9","796.7","500","0"
"711","ibr21","3000","025","0","796.5","500","0"
"712","ibr21","3000","025","1","796.9","500","0"
"713","ibr21","3000","025","2","796.6","500","0"
"714","ibr21","3000","025","3","797.1","500","0"
"715","ibr21","3000","025","4","796.6","500","0"
"716","ibr21","3000","025","5","796.6","500","0"
"717","ibr21","3000","025","6","797","500","0"
"718","ibr21","3000","025","7","797","500","0"
"719","ibr21","3000","025","8","796.8","500","0"
"720","ibr21","3000","025","9","796.9","500","0"
"721","ibr21","3000","050","0","796.8","500","0"
"722","ibr21","3000","050","1","796.8","500","0"
"723","ibr21","3000","050","2","797","500","0"
"724","ibr21","3000","050","3","796.7","500","0"
"725","ibr21","3000","050","4","796.7","500","0"
"726","ibr21","3000","050","5","796.6","500","0"
"727","ibr21","3000","050","6","796.6","500","0"
"728","ibr21","3000","050","7","796.8","500","0"
"729","ibr21","3000","050","8","796.9","500","0"
"730","ibr21","3000","050","9","796.3","500","0"
"731","ibr21","3000","075","0","796.7","500","0"
"732","ibr21","3000","075","1","796.8","500","0"
"733","ibr21","3000","075","2","797.2","500","0"
"734","ibr21","3000","075","3","796.3","500","0"
"735","ibr21","3000","075","4","796.3","500","0"
"736","ibr21","3000","075","5","797","500","0"
"737","ibr21","3000","075","6","796.7","500","0"
"738","ibr21","3000","075","7","796.8","500","0"
"739","ibr21","3000","075","8","796.9","500","0"
"740","ibr21","3000","075","9","796.9","500","0"
"741","ibr21","3000","100","0","797.1","500","0"
"742","ibr21","3000","100","1","796.8","500","0"
"743","ibr21","3000","100","2","796.7","500","0"
"744","ibr21","3000","100","3","797","500","0"
"745","ibr21","3000","100","4","797","500","0"
"746","ibr21","3000","100","5","796.7","500","0"
"747","ibr21","3000","100","6","796.5","500","0"
"748","ibr21","3000","100","7","796.4","500","0"
"749","ibr21","3000","100","8","797","500","0"
"750","ibr21","3000","100","9","796.4","500","0"
"751","ibr22","0000","000","0","797.7","500","0.0291845454673988"
"752","ibr22","0000","000","1","797.5","500","0.0297218111875276"
"753","ibr22","0000","000","2","797.6","500","0.0299240278607514"
